"GUID","noHeating_pct_Z","yearBuilt_pct_Z","mobHome_pct_Z","oneParent_pct_Z","onePerson_pct_Z","noCar_pct_Z","noInternet_pct_Z","priWater_pct_Z"
"4c07d11e-2e2e-851d-e053-ca3ca8c0ca7f",1.21895363341915,-0.88170266922531,-0.226108503651383,0.309085087786703,1.50141699889302,1.55893492198999,1.16043598732931,-0.543830590235779
"4c07d11e-2e03-851d-e053-ca3ca8c0ca7f",-0.231468612355103,0.48108524177783,-0.226108503651383,-0.212957537220167,1.34442019176177,1.91186616055986,0.886025557857453,-0.502763399463203
"4c07d11e-1d05-851d-e053-ca3ca8c0ca7f",-0.767926155312702,-0.611308242438973,-0.226108503651383,-0.00465481492678518,1.09103020821559,1.04001836576205,0.679397784271079,-0.543830590235779
"4c07d11e-1d06-851d-e053-ca3ca8c0ca7f",-0.767926155312702,-0.205716602259467,-0.226108503651383,-1.67107659327384,3.41019276948576,2.5389847498004,-1.04952848451287,-0.543830590235779
"4c07d11e-2e40-851d-e053-ca3ca8c0ca7f",0.283951379898276,0.00900838371791832,-0.226108503651383,0.473216136216855,0.921766709735084,1.47729187275043,1.53021802845027,-0.543830590235779
"4c07d11e-0a43-851d-e053-ca3ca8c0ca7f",-0.767926155312702,0.477202655136795,-0.226108503651383,0.57218349296258,0.370834427080404,0.997661387877138,1.42113850996576,-0.543830590235779
"4c07d11e-1d59-851d-e053-ca3ca8c0ca7f",1.17107701200392,1.71799314493731,0.766729660237891,0.612724337894563,1.63020187016193,2.19437359438465,2.4789443149889,-0.543830590235779
"4c07d11d-f70d-851d-e053-ca3ca8c0ca7f",0.149095285640459,0.137476324046269,2.59117585883784,0.696809053309047,-0.400017326428201,-0.484832838094849,1.34545068081324,1.63237951908024
"4c07d11d-f70c-851d-e053-ca3ca8c0ca7f",0.59019420660527,0.915222318911741,2.90321684835405,-0.748216431214553,-0.232186311740251,-0.816361082721496,0.896114074831833,1.74345598443937
"4c07d11e-1492-851d-e053-ca3ca8c0ca7f",-0.171862218693148,-0.376966405890814,-0.226108503651383,-1.02302367947221,-1.07065835198069,-0.907618228464638,-1.28848577369439,1.2813778885454
"4c07d11e-147b-851d-e053-ca3ca8c0ca7f",0.044888303713963,-0.451529717519774,-0.226108503651383,0.980048963187383,-0.806466432823647,-0.978997580085512,0.733067335851955,1.2606368831047
"4c07d11e-122f-851d-e053-ca3ca8c0ca7f",-0.158315311042703,0.150712414867978,-0.226108503651383,-0.511209162322054,-0.840629180990506,-0.832994360860998,0.129284880567094,1.27619263718522
"4c07d11e-1495-851d-e053-ca3ca8c0ca7f",0.304988930602496,-0.0867430544734786,-0.226108503651383,-0.0671456316147997,-0.54956256660887,-0.529307664874009,0.886025557857453,0.482849179078632
"4c07d11e-1238-851d-e053-ca3ca8c0ca7f",-0.767926155312702,0.740663891492713,-0.226108503651383,-1.46277387098046,-0.755710349832886,-0.703677223833571,0.21553951703636,3.2108839946855
"4c07d11e-1496-851d-e053-ca3ca8c0ca7f",-0.197226641528022,0.266035376389036,-0.226108503651383,-0.119886108110358,0.0337917986846204,-0.910655647682548,0.296288538411843,-0.106945582016881
"4c07d11d-f759-851d-e053-ca3ca8c0ca7f",1.29537208683191,1.30225231635664,-0.226108503651383,-0.923323231195033,0.255206664054113,-0.402472047763072,1.95095331403338,2.8257850628987
"4c07d11d-f75a-851d-e053-ca3ca8c0ca7f",-0.266563965632703,0.551135087670514,0.544036987963661,-0.853439739411967,-0.487188412572632,-0.618765338260543,1.13182708825193,3.14070241365893
"4c07d11e-10db-851d-e053-ca3ca8c0ca7f",-0.0620609672105983,1.80801031301773,1.94245906484361,-0.136214429006816,-0.274246777171534,-0.640884861881374,1.69700072937691,3.23867382302784
"4c07d11e-11cb-851d-e053-ca3ca8c0ca7f",-0.203234004831019,0.911439318936716,1.50874555114461,0.170758003846589,-0.559056214520503,-0.708507405522201,-0.00418282007482221,3.30351675582665
"4c07d11e-11ce-851d-e053-ca3ca8c0ca7f",0.398285894595122,0.476147604419123,0.669604187683505,-0.24465577756916,-0.114299448225555,-0.839342326914237,0.916827213547348,2.84867647358575
"4c07d11d-f704-851d-e053-ca3ca8c0ca7f",0.625470060161581,0.519432087758437,-0.226108503651383,-0.345513815043228,-1.11881155892064,-0.812136758114638,0.618061153892934,3.34955243106043
"4c07d11e-122d-851d-e053-ca3ca8c0ca7f",0.437596413131341,-0.0522905511054219,-0.226108503651383,-0.524241380647355,-0.754262682815863,-0.618090746047387,-0.687065180698205,0.332884718392258
"4c07d11e-122e-851d-e053-ca3ca8c0ca7f",-0.767926155312702,0.253953923277306,1.27217454367243,-0.61062637068935,-0.287192660687396,-0.8621950047059,0.330545698995381,2.29353895405132
"4c07d11e-1494-851d-e053-ca3ca8c0ca7f",-0.280237479896703,-0.365495127178666,1.27217454367243,0.184711296249016,0.45072269971675,-0.278182127807845,0.411050026366696,-0.506496780442528
"4c07d11e-11d1-851d-e053-ca3ca8c0ca7f",0.787023244564396,1.83399787806356,-0.226108503651383,0.653461032318971,0.0490876082246388,-0.513480069514598,1.52644331574317,-0.00817158015869494
"4c07d11e-11d6-851d-e053-ca3ca8c0ca7f",-0.767926155312702,1.2476534417171,-0.226108503651383,-0.369184578940203,-0.320867369594728,-0.749563949875561,0.294606267133187,1.83953315995839
"4c07d11e-09fa-851d-e053-ca3ca8c0ca7f",-0.767926155312702,-0.814899340254568,-0.226108503651383,0.387444427037227,-1.32413254622263,-0.903419443075175,0.297396858313075,-0.495516248150395
"4c07d11e-11cf-851d-e053-ca3ca8c0ca7f",-0.257014209638798,0.686585006135446,-0.226108503651383,0.134213666602136,-0.369183256287857,-0.489539168970951,0.932411384580925,2.97621433312792
"4c07d11e-11d0-851d-e053-ca3ca8c0ca7f",-0.214877141954353,0.757389319953724,-0.226108503651383,-0.618825728080467,-0.313395840724657,-0.846541051304509,0.326395991398922,1.31901105305635
"4c07d11d-f65f-851d-e053-ca3ca8c0ca7f",-0.35526650688378,1.12753591751009,1.67555844102884,-0.325120541531988,-0.0222999672089844,-0.534249312293915,0.633985086779568,2.01497129636322
"4c07d11e-1240-851d-e053-ca3ca8c0ca7f",-0.158315311042703,0.666919956914621,0.710318400926,0.317267574072077,0.0817650195146772,-0.613989532024227,0.632436926637812,1.88286704632556
"4c07d11e-14ce-851d-e053-ca3ca8c0ca7f",-0.203234004831019,-0.283988673171302,-0.226108503651383,0.324244220273291,0.0105626601774349,-0.776129949163029,-0.377044967899859,-0.0250871278453397
"4c07d11e-12ac-851d-e053-ca3ca8c0ca7f",-0.0228462345382591,0.2224079068189,0.918413268609863,-0.658493915458789,-1.04560566999166,-0.88977339055942,0.162828350305142,3.10658636732657
"4c07d11d-fc74-851d-e053-ca3ca8c0ca7f",-0.767926155312702,0.827887900133467,0.65997286842184,-0.259993635802543,-0.718304502070464,-0.70269041252084,0.508001474383763,3.25378059948635
"4c07d11e-09dd-851d-e053-ca3ca8c0ca7f",-0.358416580535909,-0.0147892398339999,-0.226108503651383,1.66812735188724,0.098976785766682,0.345062148454355,1.8330882976432,-0.355736586697261
"4c07d11e-14ed-851d-e053-ca3ca8c0ca7f",0.283951379898276,0.06467782452687,0.581789217944791,1.61683892527856,-0.0508668263095977,0.784492283489009,1.26976285166072,-0.503568638497959
"4c07d11e-12ab-851d-e053-ca3ca8c0ca7f",-0.231468612355103,0.764999389903483,-0.226108503651383,-0.358769442825534,0.262144329835691,-0.657790497791581,1.06313507807435,3.23435096084126
"4c07d11e-123f-851d-e053-ca3ca8c0ca7f",0.326885156845663,0.335072251313207,-0.226108503651383,-0.331987664244956,-0.240340891772847,-0.978997580085512,0.30590151714702,1.09047598132594
"4c07d11e-123e-851d-e053-ca3ca8c0ca7f",0.825512091096008,0.523812915555156,-0.226108503651383,0.20571031055762,-0.744229347054321,-0.851786854424549,0.0714971208203583,1.28589573131466
"4c07d11e-14b0-851d-e053-ca3ca8c0ca7f",-0.364574619254357,-0.497457957476305,-0.226108503651383,0.631216653126696,-0.20643500637416,-0.157866693018321,0.38199583302968,-0.14242195862413
"4c07d11d-f70e-851d-e053-ca3ca8c0ca7f",0.465309575624307,0.293114495432569,-0.226108503651383,-0.833077135771729,-0.514316034707063,-0.609794037218925,-0.0534691959367527,3.1380554790297
"4c07d11e-123c-851d-e053-ca3ca8c0ca7f",0.118780527261842,0.244568331603731,0.454929245132169,-0.948042350602597,-0.0114061118494826,-0.766629261213491,0.293952822917511,3.46106900576755
"4c07d11e-1236-851d-e053-ca3ca8c0ca7f",-0.0620609672105983,0.463153821896209,-0.226108503651383,-0.519929970073572,-0.986270370543956,-0.894469400534477,-0.167310009748276,0.10459873775227
"4c07d11e-1235-851d-e053-ca3ca8c0ca7f",0.681959095924052,0.652968401724172,-0.226108503651383,-0.882904130542124,-0.832319323328297,-0.631746680308289,0.711309409535384,0.621589688445445
"4c07d11e-10dd-851d-e053-ca3ca8c0ca7f",0.833439644560727,0.898057662308641,1.00382534116667,-0.582928043980054,-0.423027826532935,-0.595466735555445,-0.228178364104042,3.50159417243593
"4c07d11e-10dc-851d-e053-ca3ca8c0ca7f",-0.0526494313692367,1.23818963677957,0.872632397719413,-0.310165474290412,-0.609689003382541,-0.722031914250367,0.325178743837293,3.39861972393156
"4c07d11d-f711-851d-e053-ca3ca8c0ca7f",0.165043484613557,0.056448428929025,0.490461649416528,-0.529939940710095,-0.9965895530566,-0.867273377548492,-0.218983840017507,0.563198030590195
"4c07d11e-12a7-851d-e053-ca3ca8c0ca7f",1.02026565454596,0.963739293591442,-0.226108503651383,-1.18503690792261,0.232081111448855,-0.764859525222891,0.310419617152552,2.98110328441037
"4c07d11e-10da-851d-e053-ca3ca8c0ca7f",0.181556221603402,1.32931016573554,0.503144306992951,-1.15492825484776,0.381066972480961,-0.58104190290719,0.904049978056517,3.41751790021629
"4c07d11d-f700-851d-e053-ca3ca8c0ca7f",0.304988930602496,0.367519582527568,-0.226108503651383,-0.212957537220167,-1.0005108424114,-0.850514747167939,0.177587476989883,3.19328377006868
"4c07d11e-11cc-851d-e053-ca3ca8c0ca7f",0.573217702081295,0.53786807140296,-0.226108503651383,0.516101990806669,-0.820131532090391,-0.577488727218098,-0.021660733254121,2.99821461389894
